ID,Product Name,Description,Price,Supplier Name,Supplier Contact,Category Name,Category Description,Image,Amount
72,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,982.56,Dabur India,support@daburindia.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/72/400/300,102186.24
73,Basic Product,Standard quality product with good value for money.,3.03,Tata Enterprises,support@tataenterprises.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/73/400/300,2481.57
73,Basic Product,Standard quality product with good value for money.,3.03,HCL Technologies,support@hcltechnologies.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/73/400/300,2481.57
73,Basic Product,Standard quality product with good value for money.,3.03,Dabur India,support@daburindia.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/73/400/300,2481.57
74,Generic Item,Standard quality product with good value for money.,6.07,Tata Enterprises,support@tataenterprises.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/74/400/300,1444.66
74,Generic Item,Standard quality product with good value for money.,6.07,Birla Corporation,support@birlacorporation.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/74/400/300,1444.66
74,Generic Item,Standard quality product with good value for money.,6.07,Hindustan Unilever,support@hindustanunilever.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/74/400/300,1444.66
75,Basic Product,Standard quality product with good value for money.,3.29,Infosys Solutions,support@infosyssolutions.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/75/400/300,144.76
75,Basic Product,Standard quality product with good value for money.,3.29,Dabur India,support@daburindia.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/75/400/300,144.76
75,Basic Product,Standard quality product with good value for money.,3.29,Patanjali Ayurved,support@patanjaliayurved.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/75/400/300,144.76
76,Basic Product,Standard quality product with good value for money.,3.02,Bajaj Electronics,support@bajajelectronics.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/76/400/300,1969.04
77,Basic Product,Standard quality product with good value for money.,5.23,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/77/400/300,1234.28
77,Basic Product,Standard quality product with good value for money.,5.23,ITC Limited,support@itclimited.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/77/400/300,1234.28
78,Generic Item,Standard quality product with good value for money.,5.73,Reliance Industries,support@relianceindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/78/400/300,3535.41
78,Generic Item,Standard quality product with good value for money.,5.73,Infosys Solutions,support@infosyssolutions.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/78/400/300,3535.41
78,Generic Item,Standard quality product with good value for money.,5.73,HCL Technologies,support@hcltechnologies.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/78/400/300,3535.41
79,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,999.12,Infosys Solutions,support@infosyssolutions.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/79/400/300,356685.84
80,Basic Product,Standard quality product with good value for money.,3.28,Mahindra Supplies,support@mahindrasupplies.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/80/400/300,1708.88
80,Basic Product,Standard quality product with good value for money.,3.28,Hindustan Unilever,support@hindustanunilever.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/80/400/300,1708.88
80,Basic Product,Standard quality product with good value for money.,3.28,Bharti Airtel,support@bhartiairtel.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/80/400/300,1708.88
81,Dried Fruits,100% natural ingredients. No artificial preservatives.,6.30,Godrej Industries,support@godrejindustries.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/81/400/300,579.60
82,Basic Product,Standard quality product with good value for money.,2.05,Infosys Solutions,support@infosyssolutions.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/82/400/300,1227.95
82,Basic Product,Standard quality product with good value for money.,2.05,Godrej Industries,support@godrejindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/82/400/300,1227.95
83,Generic Item,Standard quality product with good value for money.,8.88,Godrej Industries,support@godrejindustries.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/83/400/300,1074.48
84,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,28.68,Infosys Solutions,support@infosyssolutions.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/84/400/300,8948.16
84,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,28.68,Patanjali Ayurved,support@patanjaliayurved.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/84/400/300,8948.16
85,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.47,Dabur India,support@daburindia.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/85/400/300,2893.63
86,Basic Product,Standard quality product with good value for money.,5.47,Bharti Airtel,support@bhartiairtel.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/86/400/300,1985.61
87,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,16.40,Mahindra Supplies,support@mahindrasupplies.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/87/400/300,4001.60
87,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,16.40,Patanjali Ayurved,support@patanjaliayurved.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/87/400/300,4001.60
88,Basic Product,Standard quality product with good value for money.,8.95,Bharti Airtel,support@bhartiairtel.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/88/400/300,2156.95
89,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,9.72,Tata Enterprises,support@tataenterprises.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/89/400/300,213.84
89,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,9.72,Godrej Industries,support@godrejindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/89/400/300,213.84
90,Generic Item,Standard quality product with good value for money.,1.94,Infosys Solutions,support@infosyssolutions.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/90/400/300,1319.20
90,Generic Item,Standard quality product with good value for money.,1.94,Godrej Industries,support@godrejindustries.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/90/400/300,1319.20
91,Generic Item,Standard quality product with good value for money.,5.85,Tata Enterprises,support@tataenterprises.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/91/400/300,2421.90
91,Generic Item,Standard quality product with good value for money.,5.85,Mahindra Supplies,support@mahindrasupplies.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/91/400/300,2421.90
91,Generic Item,Standard quality product with good value for money.,5.85,Hindustan Unilever,support@hindustanunilever.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/91/400/300,2421.90
92,Generic Item,Standard quality product with good value for money.,8.16,Bajaj Electronics,support@bajajelectronics.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/92/400/300,2668.32
92,Generic Item,Standard quality product with good value for money.,8.16,Dabur India,support@daburindia.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/92/400/300,2668.32
92,Generic Item,Standard quality product with good value for money.,8.16,Asian Paints,support@asianpaints.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/92/400/300,2668.32
93,Generic Item,Standard quality product with good value for money.,5.33,Bajaj Electronics,support@bajajelectronics.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/93/400/300,3064.75
93,Generic Item,Standard quality product with good value for money.,5.33,Hindustan Unilever,support@hindustanunilever.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/93/400/300,3064.75
93,Generic Item,Standard quality product with good value for money.,5.33,Patanjali Ayurved,support@patanjaliayurved.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/93/400/300,3064.75
94,Basic Product,Standard quality product with good value for money.,1.69,Birla Corporation,support@birlacorporation.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/94/400/300,1242.15
95,Dried Fruits,100% natural ingredients. No artificial preservatives.,6.40,Birla Corporation,support@birlacorporation.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/95/400/300,5433.60
95,Dried Fruits,100% natural ingredients. No artificial preservatives.,6.40,Infosys Solutions,support@infosyssolutions.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/95/400/300,5433.60
96,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,882.96,Birla Corporation,support@birlacorporation.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/96/400/300,207495.60
96,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,882.96,Bajaj Electronics,support@bajajelectronics.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/96/400/300,207495.60
96,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,882.96,Hindustan Unilever,support@hindustanunilever.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/96/400/300,207495.60
97,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,962.97,Reliance Industries,support@relianceindustries.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/97/400/300,33703.95
97,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,962.97,Birla Corporation,support@birlacorporation.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/97/400/300,33703.95
97,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,962.97,Mahindra Supplies,support@mahindrasupplies.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/97/400/300,33703.95
